date,menu__id,menu__name,menu__type,menu__beli,menu__jual,menu__quantity,idToko,namaToko
8/25/2023,10045,Mango Smoothies,Ice Cream,0,16000,3,,
8/25/2023,10009,Mango Sundae,Ice Cream,14725,16000,18,,
8/25/2023,10026,Milk Tea With 2 Topping (M),Milk Tea,0,19000,1,,
8/25/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,109,MX0001,Mixue Sukataris
8/25/2023,10008,Oreo Sundae,Ice Cream,14093,16000,17,,
8/25/2023,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,1,,
8/25/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,5,,
8/25/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,2,,
8/25/2023,10041,Red Bean Milk Tea (L),Milk Tea,0,22000,1,,
8/25/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,16,,
8/25/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,3,,
8/25/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,1,,
8/25/2023,10003,Sundae,Ice Cream,11824,16000,9,,
8/25/2023,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,2,,
8/25/2023,10050,Tambah Topping,Ice Cream,0,2000,1,,
8/24/2023,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,3,,
8/24/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,25,,
8/24/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,3,,
8/24/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,1,MX0001,Mixue Sukataris
8/24/2023,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,1,,
8/24/2023,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,3,,
8/24/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,16,,
8/24/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,25,,
8/24/2023,10052,Grape Fruit Tea ,Fruit Tea,0,15000,1,,
8/24/2023,10051,Grape Smoothies,Ice Cream,0,16000,1,,
8/24/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,2,,
8/24/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,15,,
8/24/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,6,,
8/24/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,6,,
8/24/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,5,,
8/24/2023,10009,Mango Sundae,Ice Cream,14725,16000,17,,
8/24/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,52,,
8/24/2023,10023,Oats Milk Tea (M),Milk Tea,0,19000,1,,
8/24/2023,10008,Oreo Sundae,Ice Cream,14093,16000,20,,
8/24/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,1,,
8/24/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,2,,
8/24/2023,10022,Pearl Milk Tea (L),Milk Tea,0,22000,1,,
8/24/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,16,,
8/24/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,6,,
8/24/2023,10003,Sundae,Ice Cream,11824,16000,6,,
8/24/2023,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,2,,
8/24/2023,10048,Tumbler Orange,Ice Cream,0,80000,1,,
8/23/2023,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,1,,
8/23/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,38,,
8/23/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,3,,
8/23/2023,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,1,,
8/23/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,8,,
8/23/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,21,,
8/23/2023,10052,Grape Fruit Tea ,Fruit Tea,0,15000,2,,
8/23/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,4,,
8/23/2023,10017,Ice Cream Jasmine Tea (M),Ice Cream,9895,13000,2,,
8/23/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,5,,
8/23/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,7,,
8/23/2023,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,3,,
8/23/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,3,,
8/23/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,21,,
8/23/2023,10045,Mango Smoothies,Ice Cream,0,16000,1,,
8/23/2023,10009,Mango Sundae,Ice Cream,14725,16000,13,,
8/23/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,82,MX0001,Mixue Sukataris
8/23/2023,10023,Oats Milk Tea (M),Milk Tea,0,19000,1,,
8/23/2023,10008,Oreo Sundae,Ice Cream,14093,16000,19,,
8/23/2023,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,2,,
8/23/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,1,,
8/23/2023,10031,Passion Fruit Jasmine Tea (L),Fruit Tea,7057,16000,1,,
8/23/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,4,,
8/23/2023,10022,Pearl Milk Tea (L),Milk Tea,0,22000,1,,
8/23/2023,10038,Pearl Milk Tea (M),Milk Tea,0,19000,1,,
8/23/2023,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,1,,
8/23/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,8,,
8/23/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,3,,
8/23/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,6,,
8/23/2023,10003,Sundae,Ice Cream,11824,16000,2,,
8/23/2023,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,3,,
8/23/2023,10050,Tambah Topping,Ice Cream,0,2000,1,,
8/22/2023,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,1,MX0001,Mixue Sukataris
8/22/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,42,,
8/22/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,3,,
8/22/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,3,,
8/22/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,7,,
8/22/2023,10044,Earl Grey Tea With 2 Topping (M),Original Tea,0,16000,1,,
8/22/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,20,,
8/22/2023,10052,Grape Fruit Tea ,Fruit Tea,0,15000,1,,
8/22/2023,10051,Grape Smoothies,Ice Cream,0,16000,13,,
8/22/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,3,,
8/22/2023,10002,Ice Cream Earl Gray Tea (M),Ice Cream,10348,13000,2,,
8/22/2023,10017,Ice Cream Jasmine Tea (M),Ice Cream,9895,13000,3,,
8/22/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,11,,
8/22/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,6,,
8/22/2023,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,2,,
8/22/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,14,,
8/22/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,5,,
8/22/2023,10045,Mango Smoothies,Ice Cream,0,16000,2,,
8/22/2023,10009,Mango Sundae,Ice Cream,14725,16000,12,,
8/22/2023,10026,Milk Tea With 2 Topping (M),Milk Tea,0,19000,2,,
8/22/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,69,,
8/22/2023,10008,Oreo Sundae,Ice Cream,14093,16000,12,,
8/22/2023,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,1,,
8/22/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,3,,
8/22/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,1,,
8/22/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,6,,
8/22/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,2,,
8/22/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,4,,
8/22/2023,10003,Sundae,Ice Cream,11824,16000,6,,
8/22/2023,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,2,,
8/21/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,50,,
8/21/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,2,,
8/21/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,3,,
8/21/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,10,MX0001,Mixue Sukataris
8/21/2023,10044,Earl Grey Tea With 2 Topping (M),Original Tea,0,16000,1,,
8/21/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,10,,
8/21/2023,10051,Grape Smoothies,Ice Cream,0,16000,4,,
8/21/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,5,,
8/21/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,3,,
8/21/2023,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,1,,
8/21/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,5,,
8/21/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,9,,
8/21/2023,10045,Mango Smoothies,Ice Cream,0,16000,1,,
8/21/2023,10009,Mango Sundae,Ice Cream,14725,16000,8,,
8/21/2023,10042,Milk Tea With 2 Topping (L),Milk Tea,0,22000,1,,
8/21/2023,10026,Milk Tea With 2 Topping (M),Milk Tea,0,19000,1,,
8/21/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,57,,
8/21/2023,10039,Oats Milk Tea (L),Milk Tea,0,22000,1,,
8/21/2023,10008,Oreo Sundae,Ice Cream,14093,16000,14,,
8/21/2023,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,1,,
8/21/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,1,,
8/21/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,6,,
8/21/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,2,,
8/21/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,8,,
8/21/2023,10003,Sundae,Ice Cream,11824,16000,2,,
8/21/2023,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,3,,
8/20/2023,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,4,,
8/20/2023,10014,Boba Shake,Ice Cream,10613,16000,2,,
8/20/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,73,,
8/20/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,5,,
8/20/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,8,,
8/20/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,11,,
8/20/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,46,,
8/20/2023,10052,Grape Fruit Tea ,Fruit Tea,0,15000,5,,
8/20/2023,10051,Grape Smoothies,Ice Cream,0,16000,5,,
8/20/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,4,,
8/20/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,10,,
8/20/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,5,,
8/20/2023,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,3,,
8/20/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,6,,
8/20/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,12,MX0001,Mixue Sukataris
8/20/2023,10045,Mango Smoothies,Ice Cream,0,16000,7,,
8/20/2023,10009,Mango Sundae,Ice Cream,14725,16000,22,,
8/20/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,107,,
8/20/2023,10008,Oreo Sundae,Ice Cream,14093,16000,33,,
8/20/2023,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,1,,
8/20/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,7,,
8/20/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,2,,
8/20/2023,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,1,,
8/20/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,13,,
8/20/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,3,,
8/20/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,12,,
8/20/2023,10003,Sundae,Ice Cream,11824,16000,10,,
8/20/2023,10050,Tambah Topping,Ice Cream,0,2000,1,,
8/19/2023,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,2,,
8/19/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,87,,
8/19/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,1,,
8/19/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,15,MX0001,Mixue Sukataris
8/19/2023,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,3,,
8/19/2023,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,1,,
8/19/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,7,,
8/19/2023,10044,Earl Grey Tea With 2 Topping (M),Original Tea,0,16000,1,,
8/19/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,33,,
8/19/2023,10052,Grape Fruit Tea ,Fruit Tea,0,15000,8,,
8/19/2023,10051,Grape Smoothies,Ice Cream,0,16000,8,,
8/19/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,2,,
8/19/2023,10002,Ice Cream Earl Gray Tea (M),Ice Cream,10348,13000,1,,
8/19/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,14,,
8/19/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,17,,
8/19/2023,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,5,,
8/19/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,7,,
8/19/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,8,,
8/19/2023,10045,Mango Smoothies,Ice Cream,0,16000,4,,
8/19/2023,10009,Mango Sundae,Ice Cream,14725,16000,24,,
8/19/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,129,,
8/19/2023,10023,Oats Milk Tea (M),Milk Tea,0,19000,2,,
8/19/2023,10008,Oreo Sundae,Ice Cream,14093,16000,45,,
8/19/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,5,,
8/19/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,3,,
8/19/2023,10022,Pearl Milk Tea (L),Milk Tea,0,22000,1,,
8/19/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,20,,
8/19/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,7,,
8/19/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,23,,
8/19/2023,10003,Sundae,Ice Cream,11824,16000,7,,
8/19/2023,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,5,,
8/18/2023,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,1,,
8/18/2023,10014,Boba Shake,Ice Cream,10613,16000,1,,
8/18/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,58,,
8/18/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,4,,
8/18/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,8,,
8/18/2023,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,2,,
8/18/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,3,,
8/18/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,22,,
8/18/2023,10052,Grape Fruit Tea ,Fruit Tea,0,15000,2,,
8/18/2023,10051,Grape Smoothies,Ice Cream,0,16000,8,,
8/18/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,1,,
8/18/2023,10017,Ice Cream Jasmine Tea (M),Ice Cream,9895,13000,1,,
8/18/2023,10037,Jasmine Tea With 2 Topping (M),Fruit Tea,5765,13000,1,,
8/18/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,10,,
8/18/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,8,,
8/18/2023,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,5,,
8/18/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,9,,
8/18/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,7,,
8/18/2023,10045,Mango Smoothies,Ice Cream,0,16000,1,,
8/18/2023,10009,Mango Sundae,Ice Cream,14725,16000,13,MX0001,Mixue Sukataris
8/18/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,86,,
8/18/2023,10023,Oats Milk Tea (M),Milk Tea,0,19000,2,,
8/18/2023,10008,Oreo Sundae,Ice Cream,14093,16000,20,,
8/18/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,1,,
8/18/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,4,,
8/18/2023,10038,Pearl Milk Tea (M),Milk Tea,0,19000,1,,
8/18/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,4,,
8/18/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,2,,
8/18/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,10,,
8/18/2023,10003,Sundae,Ice Cream,11824,16000,6,,
8/18/2023,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,2,,
8/17/2023,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,3,,
8/17/2023,10014,Boba Shake,Ice Cream,10613,16000,3,,
8/17/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,83,,
8/17/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,5,,
8/17/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,2,,
8/17/2023,10040,Coconut Jelly Milk Tea (L),Milk Tea,0,22000,3,,
8/17/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,6,,
8/17/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,38,,
8/17/2023,10052,Grape Fruit Tea ,Fruit Tea,0,15000,8,,
8/17/2023,10051,Grape Smoothies,Ice Cream,0,16000,3,,
8/17/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,3,,
8/17/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,15,,
8/17/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,14,,
8/17/2023,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,3,,
8/17/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,7,,
8/17/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,2,,
8/17/2023,10045,Mango Smoothies,Ice Cream,0,16000,1,,
8/17/2023,10009,Mango Sundae,Ice Cream,14725,16000,26,,
8/17/2023,10026,Milk Tea With 2 Topping (M),Milk Tea,0,19000,2,,
8/17/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,126,MX0001,Mixue Sukataris
8/17/2023,10008,Oreo Sundae,Ice Cream,14093,16000,16,,
8/17/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,1,,
8/17/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,6,,
8/17/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,11,,
8/17/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,1,,
8/17/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,2,,
8/17/2023,10003,Sundae,Ice Cream,11824,16000,7,,
8/17/2023,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,1,,
8/16/2023,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,3,,
8/16/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,57,,
8/16/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,6,,
8/16/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,3,,
8/16/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,5,,
8/16/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,26,,
8/16/2023,10052,Grape Fruit Tea ,Fruit Tea,0,15000,3,,
8/16/2023,10051,Grape Smoothies,Ice Cream,0,16000,4,,
8/16/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,4,,
8/16/2023,10002,Ice Cream Earl Gray Tea (M),Ice Cream,10348,13000,3,,
8/16/2023,10037,Jasmine Tea With 2 Topping (M),Fruit Tea,5765,13000,1,MX0001,Mixue Sukataris
8/16/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,15,,
8/16/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,10,,
8/16/2023,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,2,,
8/16/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,4,,
8/16/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,3,,
8/16/2023,10034,Mango Oats Jasmine Tea (M),Fruit Tea,6769,16000,2,,
8/16/2023,10045,Mango Smoothies,Ice Cream,0,16000,5,,
8/16/2023,10009,Mango Sundae,Ice Cream,14725,16000,8,,
8/16/2023,10042,Milk Tea With 2 Topping (L),Milk Tea,0,22000,1,,
8/16/2023,10026,Milk Tea With 2 Topping (M),Milk Tea,0,19000,1,,
8/16/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,75,,
8/16/2023,10008,Oreo Sundae,Ice Cream,14093,16000,15,,
8/16/2023,10036,Original Earl Grey Tea (L),Original Tea,5507,10000,1,,
8/16/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,3,,
8/16/2023,10024,Red Bean Milk Tea (M),Milk Tea,0,19000,1,,
8/16/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,13,,
8/16/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,2,,
8/16/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,5,,
8/16/2023,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,2,,
8/15/2023,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,1,,
8/15/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,40,,
8/15/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,1,,
8/15/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,1,MX0001,Mixue Sukataris
8/15/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,7,,
8/15/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,18,,
8/15/2023,10052,Grape Fruit Tea ,Fruit Tea,0,15000,2,,
8/15/2023,10051,Grape Smoothies,Ice Cream,0,16000,3,,
8/15/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,2,,
8/15/2023,10046,Ice Cream Cone Package,Ice Cream,0,9500,2,,
8/15/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,3,,
8/15/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,10,,
8/15/2023,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,2,,
8/15/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,1,,
8/15/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,2,,
8/15/2023,10009,Mango Sundae,Ice Cream,14725,16000,8,,
8/15/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,50,,
8/15/2023,10008,Oreo Sundae,Ice Cream,14093,16000,6,,
8/15/2023,10043,Peach Earl Grey Tea (L),Fruit Tea,8670,16000,1,,
8/15/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,5,,
8/15/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,1,,
8/15/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,5,,
8/15/2023,10003,Sundae,Ice Cream,11824,16000,4,,
8/15/2023,10027,Supreme Mixed Milk Tea (L),Milk Tea,0,22000,2,,
8/14/2023,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,1,,
8/14/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,54,,
8/14/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,3,,
8/14/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,3,,
8/14/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,20,,
8/14/2023,10052,Grape Fruit Tea ,Fruit Tea,0,15000,4,,
8/14/2023,10051,Grape Smoothies,Ice Cream,0,16000,1,,
8/14/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,2,,
8/14/2023,10037,Jasmine Tea With 2 Topping (M),Fruit Tea,5765,13000,1,,
8/14/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,5,,
8/14/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,5,,
8/14/2023,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,4,,
8/14/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,3,,
8/14/2023,10012,Lucky Sundae Chocolate (U),Ice Cream,15396,16000,2,,
8/14/2023,10009,Mango Sundae,Ice Cream,14725,16000,13,MX0001,Mixue Sukataris
8/14/2023,10007,Mixue Ice Cream,Ice Cream,4640,8000,54,,
8/14/2023,10023,Oats Milk Tea (M),Milk Tea,0,19000,4,,
8/14/2023,10008,Oreo Sundae,Ice Cream,14093,16000,12,,
8/14/2023,10035,Original Jasmine Tea (L),Original Tea,6884,10000,2,,
8/14/2023,10011,Strawberry Lucky Sundae,Ice Cream,15427,16000,8,,
8/14/2023,10015,Strawberry Mi-Shake (U),Ice Cream,10399,16000,1,,
8/14/2023,10018,Strawberry Smoothies (U),Ice Cream,5810,16000,6,,
8/14/2023,10003,Sundae,Ice Cream,11824,16000,6,,
8/14/2023,10048,Tumbler Orange,Ice Cream,0,80000,2,,
8/13/2023,10013,Berry Bean Sundae (U),Ice Cream,11988,16000,2,,
8/13/2023,10010,Boba Sundae (U),Ice Cream,14448,16000,99,,
8/13/2023,10021,Brown Sugar Pearl Milk Tea (M),Milk Tea,0,19000,6,,
8/13/2023,10004,Chocolate Oreo Smoothies,Ice Cream,4657,16000,6,,
8/13/2023,10025,Coconut Jelly Milk Tea (M),Milk Tea,0,19000,2,,
8/13/2023,10016,Creamy Mango Boba (M),Ice Cream,15033,22000,7,,
8/13/2023,10028,Fresh Squeezed Lemonade (L),Fruit Tea,2690,10000,32,,
8/13/2023,10052,Grape Fruit Tea ,Fruit Tea,0,15000,2,,
8/13/2023,10032,Hawaiian Fruit Tea (L),Fruit Tea,8165,22000,2,,
8/13/2023,10002,Ice Cream Earl Gray Tea (M),Ice Cream,10348,13000,1,MX0001,Mixue Sukataris
8/13/2023,10017,Ice Cream Jasmine Tea (M),Ice Cream,9895,13000,2,,
8/13/2023,10033,Kiwi Fruit Tea (L),Fruit Tea,6336,15000,9,,
8/13/2023,10020,Kiwi Smoothies (U),Ice Cream,7812,16000,11,,
8/13/2023,10030,Lemon Earl Grey Tea (L),Fruit Tea,2852,12000,1,,
8/13/2023,10029,Lemon Jasmine Tea (L),Fruit Tea,6105,12000,1,,
